track_url,track_name,user_name,comment_counts,play_counts,like_counts,reposts_counts,date_release,descript,related,duration,tag
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,PUBLIC SPEAK: Discussion on “Healthy and Clean India- India of Gandhiji’s vision”,airnewsalerts,5,6288,30,4,30-Sep-19,"Participants:Dr. Mahesh Chandra Sharma, Writer and Social Thinker andAshok Tandon,Political Analyst.Moderator: Priyanka Arora.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",34:56:00,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,"Spotlight: Discussion on “Innovation, Techonology &amp; Team Work- Crucial Pillars of development”",airnewsalerts,1,1908,22,2,30-Sep-19,"Participants:Shekhar Iyer, Political Analyst and Shishir Sinha, Journalist","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:49,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,"सामयिकी: ‘‘नवाचार, टेक्नोलोजी और टीम वर्क- विकास के महत्वपूर्ण स्तंभ’’ पर चर्चा।",airnewsalerts,0,1627,14,0,30-Sep-19,"Participants:राजनीतिकविश्लेषक,शेखरअय्यरऔरपत्रकार,शिशिर सिन्‍हा।","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",9:43,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,दोपहर समाचार,airnewsalerts,0,1195,6,0,30-Sep-19,"** प्रधानमंत्री नरेन्‍द्र मोदी ने कहा - नव विचार, तकनीक और मिलकर काम करने की भावना भविष्य के तीन महत्वपूर्ण स्तम्भ। <br>** आईआईटी मदास के दीक्षान्त समारोह को संबोधित करते हुए प्रधानमंत्री ने युवाओं से वैश्विक समस्याओं से निपटने के लिए नये विचार प्रस्‍तुत करने की अपील की। <br>** गृहमंत्री अमित शाह ने कहा - जम्मू-कश्मीर से अनुच्छेद 370 और 35 ए को हटाया जाना केन्द्रीय रिजर्व पुलिस बल के शहीदों के लिए सच्ची श्रद्धांजलि।<br>** बिहार में वर्षा और बाढ़ प्रभावित इलाकों में राहत और बचाव अभियान जोरों पर। <br>** स्कूली शिक्षा गुणवत्ता सूचकांक में केरल प्रथम और राजस्थान द्वितीय स्थान पर।<br>** सुमित नागल ने अर्जेन्टीना के एटीपी चैलेंजर टूर्नामेंट का पुरुष एकल खिताब जीता।","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:55,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,MIDDAY NEWS,airnewsalerts,0,1229,5,0,30-Sep-19,"** Prime Minister Narendra Modi says innovation, technology and team work are the three crucial pillars of tomorrow. <br>** Addressing convocation ceremony at IIT Madras, the Prime Minister calls upon youngsters to find solutions for global problems with innovative ideas.<br>** Home Minister Amit Shah says abrogation of article 370 and 35 A from Jammu and Kashmir is best tribute to the CRPF martyrs.<br>** Relief and rescue operation in full swing in rain affected Bihar.<br>** Kerala leads School Education Quality Index followed by Rajasthan in overall performance. <br>** Sumit Nagal wins men's singles title of ATP Challenger Tournament in Argentina.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:53,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,MORNING NEWS,airnewsalerts,0,1096,3,0,30-Sep-19,"** Prime Minister Narendra Modi calls upon people to quit tobacco and not harbour misconceptions about e-cigarettes to build a healthy India. <br>** Elections for chairpersons of Block Development Councils in Jammu and Kashmir to be held on 24th October. <br>** Rain and flood severely disrupt normal life in Bihar.<br>** PIO cards to continue as valid travel document till 31st of March next year. <br>** And in Badminton, Indian shuttler Kaushal Dharmamer clinches men's singles title at Maldives International Challenge in Male.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:44,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,समाचार प्रभात,airnewsalerts,0,1158,3,0,30-Sep-19,** प्रधानमंत्री नरेन्‍द्र मोदी ने लोगों से तम्‍बाकू छोड़ने और स्‍वस्‍थ्‍य भारत के निर्माण के लिए ई-सिगरेट के छलावे में नहीं आने की अपील की।<br>** जम्‍मू-कश्‍मीर में प्रखण्‍ड विकास परिषदों के अध्‍यक्षों का चुनाव 24 अक्‍तूबर को होगा। <br>** बिहार में वर्षा और बाढ़ से जन-जीवन अस्‍त-व्‍यस्‍त।<br>** पीआईओ कार्ड अगले साल 31 मार्च तक भारत में आवागमन के लिए वैध यात्रा दस्‍तावेज के रूप में मान्‍य रहेगा। <br>** बैडमिंटन में कौशल धर्मा मेर ने मॉलदीव इंटरनेशनल चैलेंज बैडमिंटन प्रतियोगिता का खिताब जीता।,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:55,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Spotlight/NewsAnalysis: Prime Minister's Address to the Nation in Mann ki Baat”.,airnewsalerts,0,517,3,0,29-Sep-19,"Participants: Sandeep Phukan, Political Analyst and Sudhi Ranjan Sen, Journalist.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",13:46,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,News At Nine:,airnewsalerts,0,425,0,0,29-Sep-19,"In Football, India lift SAFF Under-18 Championship title for the first time; defeat Bangaldesh 2-1. And other news","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:51,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Samachar Sandhya,airnewsalerts,0,467,3,0,29-Sep-19,Jammu and Kashmir administration removes restrictions from all 105 police station areas in Kashmir valley. And other news.,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:57,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Samayiki: Prime Minister's Address to the Nation in Mann ki Baat.,airnewsalerts,0,420,3,0,29-Sep-19,"Participants: Sandeep Phukan, Political Analyst and Sudhi Ranjan Sen, Journalist.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",9:48,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,दोपहर समाचार,airnewsalerts,0,470,0,0,29-Sep-19,** सरकार देशभर में स्वच्छता को बढ़ावा देने के लिए गांधी जयन्ती पर फिट इंडिया प्लॉगिंग रन का आयोजन करेगी।,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:57,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Midday News,airnewsalerts,0,464,0,0,29-Sep-19,** Government to organise Fit India Plogging Run on Gandhi Jayanti across the country to promote cleanliness .,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:47,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Spotlight/ News Analysis:  Overall analysis of Prime Minister’s visit to USA.,airnewsalerts,0,514,3,0,28-Sep-19,"Participants are: Navtej Sarna, Former Diplomat and Simran Sodhi, Journalist.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",13:42,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Spotlight/ News Analysis:  Overall analysis of Prime Minister’s visit to USA.,airnewsalerts,0,0,0,0,None,"Participants are: Navtej Sarna, Former Diplomat and Simran Sodhi, Journalist.",,9:53,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,News at Nine (28-Sep-2019),airnewsalerts,0,282,0,0,28-Sep-19,News at Nine,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:54,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,समाचार संध्‍या (28-Sep-2019),airnewsalerts,0,438,2,0,28-Sep-19,समाचार संध्‍या।,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:54,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,News at Nine (27-Sep-2019),airnewsalerts,0,251,0,0,27-Sep-19,News at Nine,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:50,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,समाचार संध्या (27-Sep-2019),airnewsalerts,0,375,3,0,27-Sep-19,समाचार संध्या,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:53,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Spotlight/News Analysis: Tourism in India : Opportunities &amp; Challenges.,airnewsalerts,0,479,4,0,27-Sep-19,"Participants are: Subhash Goyal, Expert of Tourism &amp; Hospitality Sector<br>Chetan Chauhan, Journalist.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",13:47,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Spotlight/News Analysis: Tourism in India : Opportunities &amp; Challenges.,airnewsalerts,0,440,3,0,27-Sep-19,"Participants are: पर्यटन क्षेत्र के जानकार, सुभाष गोयल और पत्रकार, चेतन चौहान।","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",9:49,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,सुर्खियों में: प्रधानमंत्री के अमरीका दौरे के दौरान विभिन्न देशों से द्विपक्षीय बातचीत पर चर्चा,airnewsalerts,0,479,0,0,26-Sep-19,"Participants: पूर्व राजनयिक, अनिल वाधवा और पत्रकार, मानस प्रतिम भूयान।","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:48,None
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,"Countrywide: Interview with the Director General, Central Industrial Security Force, Rajesh Ranjan",airnewsalerts,0,471,4,0,26-Sep-19,"Interviewer: Neelabh Srivastava, Journalist.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:21,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Spotlight: Prime Minister’s interaction with global business leaders,airnewsalerts,0,468,3,0,26-Sep-19,"Participants: K. A. Badarinath, Economic Analyst and Arya Madan Mohan, Journalist","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",13:47,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,सामयिकी: वैश्विक व्यापार जगत के नेताओं के साथ प्रधानमंत्री की बातचीत पर चर्चा।,airnewsalerts,0,442,2,0,26-Sep-19,"Participants: आर्थिक विश्लेषक, के. ए. बद्रीनाथ और पत्रकार, आर्य मदन मोहन।","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",9:50,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,"‘चर्चा का विषय है’: भारत-अमरीका के मज़बूत द्विपक्षीय संबंध, संभावनाएं और चुनौतियों पर परिचर्चा।",airnewsalerts,0,478,6,0,25-Sep-19,"Participants: पूर्व राजनयिक, पिनाक रंजन चक्रवर्ती और वरिष्ठ पत्रकार, शेखर अय्यर। परिचर्चा का संचालन पत्रकार, के. वी. प्रसाद कर रहे हैं।","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",29:47:00,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,"‘चर्चा का विषय है’: भारत-अमरीका के मज़बूत द्विपक्षीय संबंध, संभावनाएं और चुनौतियों पर परिचर्चा।",airnewsalerts,0,0,0,0,None,"Participants: पूर्व राजनयिक, पिनाक रंजन चक्रवर्ती और वरिष्ठ पत्रकार, शेखर अय्यर। परिचर्चा का संचालन पत्रकार, के. वी. प्रसाद कर रहे हैं।",,13:49,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,"सामयिकी: भारत-अमरीका के मज़बूत द्विपक्षीय संबंध, संभावनाएं और चुनौतियों पर परिचर्चा’’।",airnewsalerts,0,471,2,0,25-Sep-19,"Participants: ग्रामीण विकास मंत्रालय में अपर सचिव, अलका उपाध्याय और पत्रकार, संजीब मुखर्जी।","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",9:53,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,समाचार संध्‍या 24-09-2019,airnewsalerts,0,415,4,0,24-Sep-19,** प्रधानमंत्री नरेंद्र मोदी और अमरीका के राष्‍ट्रपति डॉनाल्‍ड ट्रम्‍प के बीच आज रात न्‍यूयार्क में द्विपक्षीय बैठक होगी।,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:51,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,News At Nine 24-09-2019,airnewsalerts,0,442,2,0,24-Sep-19,** Prime Minister Narendra Modi to hold bilateral talks with US President Donald Trump in New York tonight.,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:54,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,SPOTLIGHT: Digital Communications in India- Role of FDI,airnewsalerts,0,663,9,0,24-Sep-19,"Jiten Kumar Jain, Cyber Expert and Moumita Bakshi Chatterjee, Journalist","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",13:52,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Special Programme: Significance of Prime Minister's Visit to USA,airnewsalerts,0,310,4,0,24-Sep-19,"Mukul Sanwal, Environmentalist and Sandeep Phukan, Political Analyst","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",29:54:00,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,सामयिकी: भारत में डिजिटल संचार व्यवस्था में एफ.डी.आई. की भूमिका पर चर्चा,airnewsalerts,0,372,4,0,24-Sep-19,"साइबर विशेषज्ञ, जितेन कुमार जैन और पत्रकार, मौमिता बक्शी चटर्जी।","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",9:31,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,दोपहर समाचार,airnewsalerts,0,367,0,0,24-Sep-19,"** प्रधानमंत्री नरेंद्र मोदी ने कहा - आतंकवाद का मुकाबला करने के लिए बहुपक्षीय सहयोग को संस्था का रूप दिया जाना चाहिए। युनिवर्सल हेल्थ कवरेज हासिल करने के लिए भारत के साहसिक कदमों को संयुक्त राष्ट्र की उच्च स्तरीय बैठक में उठाया।<br>** संयुक्त राष्ट्र के जलवायु कार्रवाई शिखर सम्मेलन में कम कार्बन वाली अर्थव्यवस्था के लिए नई पहल की शुरूआत की गई। <br>** राष्ट्रपति राम नाथ कोविंद ने स्वच्छ भारत अभियान जैसा समर्पण जल शक्ति मिशन के प्रति भी दिखाने का आह्वान किया। <br>** जम्मू-कश्मीर, आयुष्मान भारत योजना के तहत सबसे अधिक स्वर्ण कार्ड जारी करने वाला देश का पहला राज्य बना। <br>** महिला क्रिकेट में भारत और दक्षिण अफ्रीका के बीच पांच ट्वेंटी-ट्वेंटी मैचों की श्रृंखला का पहला मैच आज शाम सूरत में।","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",13:49,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,MIDDAY NEWS,airnewsalerts,0,409,3,0,24-Sep-19,"** Prime Minister Narendra Modi says, counter-terrorism cooperation should be institutionalised at multilateral level; highlights at UN bold steps taken by India to achieve Universal Health Coverage.<br>** A new initiative launched at UN Climate Action Summit to guide heavy industries towards low-carbon economy.<br>** President Ram Nath Kovind calls for similar dedication towards Jal Shakti Mission as shown to Swachh Bharat Abhiyan.<br>** Jammu and Kashmir becomes the first state to issue highest number of golden cards under Ayushman Bharat scheme<br>** In Women's Cricket, India to take on South Africa in first T20 of five-match series at Surat this evening.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:01,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Public Speak on Pradhan Mantri Jan Arogya Yojana”.,airnewsalerts,0,365,6,0,23-Sep-19,"Participants: Geetali Tare ,Financial Advisor, PMJAY and Alok Saxena, Jt. Secretary","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",34:58:00,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Spotlight/News Analysis: Overall analysis of Howdy Modi Event.”,airnewsalerts,0,432,3,0,23-Sep-19,"Participants: Prof. Harsh Vardhan Pant, Strategic Analyst and Simran Sodhi, Journalist.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",13:32,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,News at Nine,airnewsalerts,0,406,2,0,23-Sep-19,Government launches ‘UMMID’ initiative to tackle inherited genetic diseases of new born babies. And other news.,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:49,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Samachar Sandhya,airnewsalerts,0,278,4,0,23-Sep-19,Prime Minister Narendra Modi addresses UNSG Climate Action Summit; says a people's movement is need of the hour to save the environment.,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:50,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Samayiki on Overall analysis of Howdy Modi Event.,airnewsalerts,0,108,3,0,23-Sep-19,"Participants are: Prof. Harsh Vardhan Pant, Strategic Analyst and Simran Sodhi, Journalist.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",9:54,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Samayiki on Overall analysis of Howdy Modi Event.,airnewsalerts,0,0,0,0,None,"Participants are: Prof. Harsh Vardhan Pant, Strategic Analyst and Simran Sodhi, Journalist.",,14:57,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Midday News,airnewsalerts,0,293,2,0,23-Sep-19,"** Prime Minister Narendra Modi and US President Donald Trump call for a decisive fight against terrorism during ""Howdy-Modi"" event at Houston.<br>** Prime Minister to address the 74th session of United Nations General Assembly in New York.<br>** Army chief General Bipin Rawat says, terror camp in Pakistan’s Balakot reactivated and Indian Forces on alert to face any hostile situation. <br>** Voting underway for four Assembly Bye-Elections in Chhattisgarh, Uttar Pradesh, Kerala and Tripura.<br>** Ayushman Bharat scheme completes one year of its launch.<br>** And, Sensex soars over 1,100 points to reclaim 39 thousand level mark this afternoon.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:54,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Morning News,airnewsalerts,0,449,0,0,23-Sep-19,"** Prime Minister Narendra Modi gives a clarion call for decisive fight against terrorism, says President Trump stands solidly with India in battle against terrorism. <br>** Addressing Indian Americans community at 'Howdy Modi' event in Houston, Prime Minister says decision to abrogate Article 370 caused trouble to those, who cannot handle their country. <br>** India and the US set to see a new history in the making, says the Prime Minister.<br>** President Trump lauds Modi government's economic reforms says the US stands by India as its true friend. <br>** First ever Indo-US tri services exercise to be held in November. <br>** Voting for assembly bye-elections of Dantewada in Chhattisgarh and Hamirpur in Uttar Pradesh begins.<br>** And In Cricket, South Africa beat India by nine wickets in final T20 International at Bengaluru; Level three match series 1-1.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",13:05,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,समाचार प्रभात,airnewsalerts,0,429,2,0,23-Sep-19,"** प्रधानमंत्री नरेंद्र मोदी ने आतंकवाद के खिलाफ निर्णायक संघर्ष का आह्वान किया, उन्होंने कहा राष्ट्रपति ट्रम्प आतंकवाद के खिलाफ लड़ाई में भारत के साथ मजबूती से खड़े हैं। <br>** प्रधानमंत्री ने ह्यूस्टन में हाउडी मोदी कार्यक्रम में भारतीय- अमरीकी समुदाय को संबोधित करते हुए कहा अनुच्‍छेद-370 हटाने के फैसले से उन लोगों को तकलीफ हुई जो खुद अपना देश नहीं संभाल पा रहे हैं। <br>** श्री मोदी ने कहा, भारत और अमरीका नए इतिहास के निर्माण के साक्षी बनेंगे।<br>** राष्ट्रपति ट्रम्प ने मोदी सरकार के आर्थिक सुधारों की सराहना करते हुए कहा अमरीका सच्चे मित्र के रूप में भारत के साथ। <br>** पहली बार इस वर्ष नवम्‍बर में भारत और अमरीका की बीच तीनों सेनाओं का संयुक्‍त अभ्‍यास होगा। <br>** छत्तीसगढ़ के दंतेवाड़ा और उत्तर प्रदेश के हमीरपुर में विधानसभा उपचुनाव के लिए मतदान जारी।<br>** दक्षिण अफ्रीका ने बेंगलुरू में तीसरे और अंतिम ट्वेंटी-ट्वेंटी क्रिकेट मैच में भारत को नौ विकेट से हराया, तीन मैचों की श्रृंखला एक-एक से बराबरी पर समाप्त।","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",12:01,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Spotlight: Discussion on “Significance of PM’s visit to United States of America”,airnewsalerts,0,453,4,0,22-Sep-19,"Participants: Navtej Sarna, Former Diplomat and Manash Pratim Bhuyan, Journalist.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",13:46,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,सामयिकी: ‘प्रधानमंत्री की संयुक्‍त राज्‍य अमरीका यात्रा के महत्‍व’’ पर चर्चा।,airnewsalerts,0,379,4,0,22-Sep-19,"Participants: पूर्व राजनयिक, नवतेज सरना और पत्रकार, मानस प्रतिम भूयान।","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",9:29,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,सामयिकी: ‘प्रधानमंत्री की संयुक्‍त राज्‍य अमरीका यात्रा के महत्‍व’’ पर चर्चा।,airnewsalerts,0,0,0,0,None,"Participants: पूर्व राजनयिक, नवतेज सरना और पत्रकार, मानस प्रतिम भूयान।",,14:47,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,News at Nine (21-Sep-2019),airnewsalerts,1,462,2,0,21-Sep-19,News at Nine.,"Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",14:48,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Spotlight: Discussion on Corporate Tax Relief.,airnewsalerts,0,678,10,0,20-Sep-19,"Participants are: Jayanta Roy Chaudhury, Economic Analyst and Arya Madan Mohan, Journalist.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",13:38,News ; Politics
https://soundcloud.com/allindiaradionews/public-speak-discussion-on-healthy-and-clean-india-india-of-gandhijis-vision,Current Affairs: Jammu &amp; Kashmir- Support to India on Global Forum.,airnewsalerts,0,450,3,0,20-Sep-19,"Participants are: Dr. Harsh VardhanPant, Strategic Analyst and Shashi Uban Tripathi, Former Diplomat.","Audioblog 18 (Season 2),Golden Beats  Beyond  Tabla Instrumental By Pandit Subhankar Banerjee,Maharajapuram Santhanam",29:52:00,News ; Politics
