playlist_url,playlist_name,user_name,track_counts,duration,like_counts,reposts_counts,date_release,tags,tracks_author_name
https://soundcloud.com/josefschlotter/sets/sehr-leichte-duette-band-1-fur-f-horn-und-flote,Sehr leichte Duette Band 1 für F-Horn und Flöte,Artsyrinx,37,15:40,0,0,3-Aug-18,Instrumental,"None_01 Ganze Noten Duett F - Horn&amp;Flöte,None_02 Czerny No1  F - Horn&amp;Flöte,None_03 Czerny No2 F - Horn&amp;Flöte,None_04 Czerny No3 F - Horn&amp;Flöte,None_05 Czerny No4 F - Horn&amp;Flöte,None_06 Schlotter Lied F - Horn&amp;Flöte,None_07 Czerny Choral F - Horn&amp;Flöte,None_08 Schlotter Tanz F - Horn&amp;Flöte,None_09 Schlotter Song F - Horn&amp;Flöte,None_10 Köhler Air F - Horn&amp;Flöte,None_11 Chedville Menuett F - Horn&amp;Flöte,None_12 Haydn Deutscher Tanz F - Horn&amp;Flöte,None_13 Schlotter Flott F - Horn&amp;Flöte,None_14 Schlotter Volkslied F - Horn&amp;Flöte,None_15 Schlotter Klagend F - Horn&amp;Flöte"
https://soundcloud.com/josefschlotter/sets/6-tanze-fur-piccoloflote-und-klavier,6 Tänze für Piccoloflöte und Klavier,Artsyrinx,6,11:23,0,0,3-Aug-18,Instrumental,"None_01 Lully Gavotte Piccolo,None_02 Martini Allegretto Piccolo,None_03 Hasse Tambourin Piccolo,None_04 Rameau Tambourin Piccolo,None_05 Gossec Tambourin Piccolo,None_06 Gossec Gavotte Piccolo"
https://soundcloud.com/josefschlotter/sets/25-moderne-duette-fur-floteklarinette,25 moderne Duette für Flöte&amp;Klarinette,Artsyrinx,25,18:22,0,0,30-Jul-18,Instrumental,"None_01 Five Hundred Miles,None_02 Polly Wolly,None_03 Yankee Doodle,None_04 Yellow Rose,None_05 Red River,None_06 Kumbah Yah,None_07 Old McDonald,None_08 Cowboy Jack,None_09 Down By The River,None_10 Home On The Range,None_11 Oh My Darling,None_12 Whiskey In The Jar,None_13 He's Got The,None_14 Oh When The Saints,None_15 My Bonnie"
https://soundcloud.com/josefschlotter/sets/johann-sebastian-bach-11,Johann Sebastian Bach 11 langsame Stücke für Flöte und Klavier,Artsyrinx,11,32:52:00,0,0,19-May-18,None,"None_01 BWV 1068 Air Flöte,None_02 BWV 0972 Larghetto Flöte,None_03 BWV 1035 Siciliano Flöte,None_04 BWV 0974 Adagio Flöte,None_05 BWV 0971 Andante Flöte,None_06 BWV 0156 Arioso Flöte,None_07 BWV 0564 Adagio Flöte,None_08 BWV 0979 Andante Flöte,None_09 BWV 1020 Adagio Flöte,None_10 BWV 1031 Siciliano Flöte,None_11 BWV 0999 Praeludium Flöte"
https://soundcloud.com/josefschlotter/sets/klassische-stucke-fur-flote-und-klavier,Klassische Stücke für Flöte und Klavier,Artsyrinx,12,36:35:00,0,0,10-May-18,Klassik,"None_01 Haydn Andante Flöte,None_02 Mozart Andante Flöte,None_03 Reigen Seliger Flöte,None_04 Hummel Arioso Flöte,None_05 Beethoven Menuett Flöte,None_06 Schumann Traumerei Flöte,None_07 Tchaikowsky Valse Flöte,None_08 Mozart Adagio Flöte,None_09 Devienne Am Adagio Flöte,None_10 Boccherini Menuett Flöte,None_11 Schubert Polonaise Flöte,None_12 Andante Seitz Flöte"
https://soundcloud.com/josefschlotter/sets/6-tanze-fur-klarinette-in-b-und-klavier,6 Tänze für Klarinette in B und Klavier,Artsyrinx,7,12:42,1,0,10-May-18,Klassik,"None_01 Lully - Gavotte Klarinette,None_02 Martini Allegretto Klarinette,None_03 Hasse Tambourin Klarinette,None_04 Rameau Tambourin Klarinette,None_04 Rameau - Tambourin Klarinette,None_05 Gossec Tambourin Klarinette,None_06 Gossec Gavotte Klarinette"
https://soundcloud.com/josefschlotter/sets/6-tanze-fur-sopransaxophon-und-klavier,6 Tänze für Sopransaxophon und Klavier,Artsyrinx,6,11:24,0,0,7-May-18,Klassik,"None_01 Lully Gavotte Sopsax,None_02 Martini Allegretto Sopsax,None_03 Hasse Tambourin Sopsax,None_04 Rameau Tambourin Sopsax,None_05 Gossec Tambourin Sopsax,None_06 Gossec Gavotte Sopsax"
https://soundcloud.com/josefschlotter/sets/6-tanze-fur-altsaxophon-und-klavier,6 Tänze für Altsaxophon und Klavier,Artsyrinx,6,11:33,0,0,7-May-18,Klassik,"None_01 Lully Gavotte Altsax,None_02 Martini Allegretto Altsax,None_03 Hasse Tambourin Altsax,None_04 Rameau Tambourin Altsax,None_05 Gossec Tambourin Altsax,None_06 Gossec Gavotte Altsax"
https://soundcloud.com/josefschlotter/sets/24-weihnachtslieder-fur-tuba,24 Weihnachtslieder für Tuba,Artsyrinx,30,17:34,0,0,3-May-18,Tuba,"None_01 Alle Jahre Wieder Tuba,None_02 Leise Rieselt Der Schnee Tuba,None_03 Jingles Bells Tuba,None_04 Lasst Uns Froh Und Munter Sein Tuba,None_05 Schneeflöckchen Weissröckchen Tuba,None_06 Oh Du Fröhliche Tuba,None_07 Es Ist Ein Ros Entsprungen Tuba,None_08 Maria Durch Ein Dornwald Ging Tuba,None_09 Macht Hoch Die Tür Tuba,None_10 Kommet Ihr Hirten Tuba,None_11 Oh Tannenbaum Tuba,None_12 Morgen Kinder Wird's Geben Tuba,None_13 Kling Glöckchen Klingelingeling Tuba,None_14 Morgen Kommt Der Weihnachtsmann Tuba,None_15 Ihr Kinderlein Kommet Tuba"
https://soundcloud.com/josefschlotter/sets/leichte-spielstuecke-fuer-2,Leichte Spielstücke für Klarinette und Klavier,Artsyrinx,77,12:37,0,0,30-Mar-18,None,"None_01 Alla Polacca Klarinette,None_02 Alla Tedesca Klarinette,None_03 Reigen Klarinette,None_04 Buffonentanz Klarinette,None_05 Anonym Branle Klarinette,None_06 Lully Air Klarinette,None_07 Daquin Rigaudon Klarinette,None_08 Lully Menuett Klarinette,None_09 Franck Galliarda Klarinette,None_10 Anonym Hornpipe Klarinette,None_11 Franck Tanzlied Klarinette,None_12 Beethoven Lied Klarinette,None_13 Haydn Deutscher Tanz Klarinette,None_14 Phalese Branle Klarinette,None_15 Schubert - Walzer Klarinette"
https://soundcloud.com/josefschlotter/sets/leichte-spielstuecke-fuer-1,Leichte Spielstücke für Posaune und Klavier,Artsyrinx,79,12:43,1,0,30-Mar-18,None,"None_01 Alla Polacca Posaune,None_02 Alla Tedesca Posaune,None_03 Reigen Posaune,None_04 Buffonentanz Posaune,None_11 Franck Tanzlied Posaune,None_05 Anonym Branle Posaune,None_06 Lully Air Posaune,None_07 Daquin Rigaudon Posaune,None_08 Lully Menuett Posaune,None_09 Franck Galliarda Posaune,None_10 Anonym Hornpipe Posaune,None_12 Beethoven Lied Posaune,None_13 Haydn Deutscher Tanz Posaune,None_14 Phalese Branle Posaune,None_15 Schubert - Walzer Posaune"
https://soundcloud.com/josefschlotter/sets/leichte-spielstuecke-fuer,Leichte Spielstücke für Trompete und Klavier,Artsyrinx,79,12:35,0,0,30-Mar-18,None,"None_01 Alla Polacca Trompete,None_02 Alla Tedesca Trompete,None_03 Reigen Trompete,None_04 Buffonentanz Trompete,None_05 Anonym Branle Trompete,None_06 Lully Air Trompete,None_07 Daquin Rigaudon Trompete,None_08 Lully Menuett Trompete,None_09 Franck Galliarda Trompete,None_10 Anonym Hornpipe Trompete,None_11 Franck Tanzlied Trompete,None_12 Beethoven Lied Trompete,None_13 Haydn Deutscher Tanz Trompete,None_14 Phalese Branle Trompete,None_15 Schubert Walzer Trompete"
https://soundcloud.com/damascus-radio/sets/63-1,نشرة أخبار البوصلة بالتعاون مع راديو يرموك 63,asima-online.net راديو العاصمة اونلاين,0,0:00,0,0,21-Aug-16,None,None
https://soundcloud.com/damascus-radio/sets/3gqj9hfwwt0s,نشرات الأخبار اغسطس,asima-online.net راديو العاصمة اونلاين,0,0:00,1,0,21-Aug-16,None,None
https://soundcloud.com/damascus-radio/sets/xjnodvn7kme4,النشرة العسكرية || قوات الأسد تفك الحصار عن مطار كويرس العسكرية والثوار  يتقدمون في ريف حلب الشرقي,asima-online.net راديو العاصمة اونلاين,0,0:00,0,0,12-Nov-15,النشرة العسكرية,None
https://soundcloud.com/damascus-radio/sets/kdcsr7rash9y,روسيا تدعي أن الجيش الحر وافق على لقائها في أبو ظبي,asima-online.net راديو العاصمة اونلاين,0,0:00,0,0,6-Nov-15,العاصمة اونلاين,None
https://soundcloud.com/damascus-radio/sets/lxbzxomvtwhe,النشرة العسكرية|| اعنف الإشتباكات على جبهة الغوطة وثوار داريا مستمرون في التصدي,asima-online.net راديو العاصمة اونلاين,0,0:00,2,0,6-Nov-15,العاصمة اونلاين,None
https://soundcloud.com/damascus-radio/sets/1xtmgjpsf1hy,برنامج نزوح,asima-online.net راديو العاصمة اونلاين,0,0:00,1,0,19-Feb-13,None,None
https://soundcloud.com/damascus-radio/sets/nfa09wu4yd5p,برنامج عطونا الطفولة,asima-online.net راديو العاصمة اونلاين,0,0:00,2,0,19-Feb-13,None,None
https://soundcloud.com/damascus-radio/sets/ssviygyoacml,برنامج أرواح حرة,asima-online.net راديو العاصمة اونلاين,0,0:00,2,0,19-Feb-13,None,None
https://soundcloud.com/damascus-radio/sets/gkxxenicmfns,برنامج اعقلها وتوكل,asima-online.net راديو العاصمة اونلاين,0,0:00,3,1,18-Feb-13,None,None
https://soundcloud.com/damascus-radio/sets/mfxdln9wd1pj,برنامج تعرف على سوريا الجديدة,asima-online.net راديو العاصمة اونلاين,0,0:00,1,0,18-Feb-13,None,None
https://soundcloud.com/damascus-radio/sets/aiehnnabao2s,سلاسل وثائقية وحلقات خاصة,asima-online.net راديو العاصمة اونلاين,0,0:00,8,3,11-Nov-12,None,None
https://soundcloud.com/damascus-radio/sets/ffkmlyj3x2n4,برنامج تحت النار,asima-online.net راديو العاصمة اونلاين,0,0:00,0,0,11-Nov-12,None,None
https://soundcloud.com/damascus-radio/sets/x5izjs49isgf,برنامج همسات سوريا,asima-online.net راديو العاصمة اونلاين,0,0:00,1,0,11-Nov-12,None,None
https://soundcloud.com/damascus-radio/sets/4gynqty8lxeu,برنامج عطونا الطفولة,asima-online.net راديو العاصمة اونلاين,0,0:00,1,0,11-Nov-12,None,None
https://soundcloud.com/damascus-radio/sets/h0qbfc30hfrc,برنامج حكواتي سوريا,asima-online.net راديو العاصمة اونلاين,0,0:00,0,0,11-Nov-12,None,None
https://soundcloud.com/damascus-radio/sets/dweiyzoxv6md,شعر- لأجلك سوريا الغالية,asima-online.net راديو العاصمة اونلاين,0,0:00,0,0,11-Nov-12,None,None
https://soundcloud.com/damascus-radio/sets/9xchmwrvezbs,منوّعات,asima-online.net راديو العاصمة اونلاين,0,0:00,1,0,11-Nov-12,None,None
https://soundcloud.com/damascus-radio/sets/uih0hiwmzmqd,التقارير الإخبارية,asima-online.net راديو العاصمة اونلاين,0,0:00,2,2,11-Nov-12,None,None
https://soundcloud.com/damascus-radio/sets/jcslynf0egey,جولة الصحافة,asima-online.net راديو العاصمة اونلاين,0,0:00,0,0,11-Nov-12,None,None
https://soundcloud.com/damascus-radio/sets/mzphmxwgr5s6,برنامج شهيد اليوم,asima-online.net راديو العاصمة اونلاين,0,0:00,1,0,30-Oct-12,None,None
https://soundcloud.com/damascus-radio/sets/damas-radio-news,الأخبار اليومية الصادرة عن قسم الأخبار في إذاعة العاصمة اونلاين,asima-online.net راديو العاصمة اونلاين,0,0:00,2,1,27-Oct-12,None,None
https://soundcloud.com/ahvalnews/sets/oltaya-tak-lanlar,Oltaya Takılanlar,Ahval,5,3:20:08,0,0,25-Feb-20,None,"None_WhatsApp'e düşen ses kayıtları: Koronavirüste felaket senaryoları ve gerçekler...,None_Deprem ve din: Halk ne düşünüyor, 'hoca'lar ve bilim ne söylüyor?,None_Müslümanın seksle imtihanı: Aşçı, şoför, uşak... Hepsi burada!,None_Hasan Mezarcı nasıl Mesih oldu?,None_Korona sonrası tatil: Eşsiz sahillleri ve doğasıyla adres belli..."
https://soundcloud.com/ahvalnews/sets/tuhafiye,Tuhafiye,Ahval,6,3:31:52,2,0,11-Aug-19,None,"None_Türkiye yine korkularının esiri oldu: “Ümmet bölünüyor!”, “Türk Edebiyatı elden gidiyor!” ve “Sorosçular aramıza sızıyor!”,None_Haftanın tuhaflıkları: İmamoğlu-Yıldırım tartışması, Erdoğan'ın tutarsız mesajları, Öcalan'ın mektubu ve Gezi davası,None_Bu hafta Türkiye 'özenmekten' korktu: Milli ve yerli dizilere dönüyoruz!,None_Suriyelileri neden sevmiyorlar? LGBTİ’den neden korkuyorlar?,None_Haftanın tuhaflıkları: Türkiye siyasetindeki en çekici erkekler ve öne çıkan kadınlar,None_Çocuk terörü dediğimiz aslında ebeveyn terörü mü?"
https://soundcloud.com/ahvalnews/sets/umut-zk-r-ml-partizan,Umut Özkırımlı - Partizan,Ahval,5,1:27:25,2,0,26-Apr-19,News ; Politics,"None_Umut Özkırımlı: Solun asıl krizi giderek daha çok sağa benzemesi,None_Umut Özkırımlı: Türkiye demokrasisi deyim yerindeyse hakkın rahmetine kavuşmuştur,None_Umut Özkırımlı: Irkçılığın ne olduğunu bilmiyoruz,None_Umut Özkırımlı: Aklım bir tarihe takılmış, pervane gibi onun etrafında dönüp duruyor, korkuyorum...,None_Umut Özkırımlı: Avrupa seçmeninin ciddi bir çoğunluğu mevcut düzeni savunan merkez partilere tepkili"
https://soundcloud.com/ahvalnews/sets/dr-haluk-sava-bir-tatl-huzur,Dr Haluk Savaş - Bir Tatlı Huzur,Ahval,5,2:24:58,3,0,26-Apr-19,None,"None_Prof. Haluk Savaş: Uyku ilacı sürekli kullanılabilir mi?,None_Prof. Haluk Savaş’la soru-cevap psikiyatri:  Evliliklerde kıskançlık, öfke krizleri ve çözümler,None_Prof. Haluk Savaş’la soru-cevap psikiyatri: Psikiyatrik hastalığı olanlar oruç tutabilir mi?,None_Prof. Haluk Savaş’la soru-cevap psikiyatri: Anksiyete bozukluğu için yiyecek ve spor önerileri,None_Prof. Haluk Savaş’la soru-cevap psikiyatri: Antidepresanlar unutkanlığa ve dikkat eksikliğine yol açar mı?"
https://soundcloud.com/ahvalnews/sets/yakamoz-cengiz-aktar,Yakamoz - Cengiz Aktar,Ahval,5,1:27:39,3,0,18-Apr-19,None,"None_Cengiz Aktar: Sandık demokrasisi 7 Haziran 2015'te öldü, katılımcı demokrasi ise hiç olmadı,None_Cengiz Aktar: YSK'nin son kararı ne olacak, tamam mı, tekrar seçim mi?,None_Cengiz Aktar: Gayrimüslimlerin külliyen tasfiyesi üzerine inşa edilmiş bir sistem sağlıklı olabilir mi?,None_Yeni yetmez ama evetçiler mendil kadar siyaset alanına razı,None_Cengiz Aktar: ''AB'ye güven tazeleyen, tarihi bir seçim yaşandı''"
https://soundcloud.com/ahvalnews/sets/atilla-ye-ilada-f-ekonomi,Atilla Yeşilada - FÖŞ Ekonomi Podcast Programı,Ahval,13,2:41:57,13,0,16-Apr-19,Business,"None_Atilla Yeşilada: İstanbul’u kazandık, ekonomiyi kaybettik,None_Atilla Yeşilada: Yatırımcılar Fed konusunda yanılıyor, Türkiye’ye yansımaları olacak,None_İmamoğlu'nun başkanlığı ve S-400 krizi: Dolar için iki tahminim var... - Atilla Yeşilada,None_Atilla Yeşilada: ABD'nin İran yaptırımları kararı şok yarattı, zamanlama çok kötü,None_Atilla Yeşilada: Bir ekonomist böyle zıt hedefler söz konusu olduğunda nasıl karar verir?,None_Atilla Yeşilada: ABD, Türkiye için CAATSA yasasını devreye sokarsa canımız çok yanar,None_Atilla Yeşilada: Sizi uyarıyorum, döviz piyasasında skandallar zinciri yaşanıyor,None_Atilla Yeşilada: Berat Albayrak’la ekonomi toparlanmaz,None_Atilla Yeşilada: Çift dipli resesyondayız, döviz, enflasyon ve faizlerde yeni şoklar gelecek,None_Atilla Yeşilada: Borsa’da nasıl para kazanılır?,None_Atilla Yeşilada: 'Dolarizasyon' nasıl engellenir?,None_Atilla Yeşilada: Gelişen ülkelerden para kaçıyor,None_İVME Paketi başarılı olmaz, 30 milyar TL kredi heba olacak"
https://soundcloud.com/ahvalnews/sets/ezberbozan-t-naz-titiz,Ezberbozan - Tınaz Titiz,Ahval,8,1:42:51,5,1,25-Mar-19,Learning,"None_Tınaz Titiz: Yozlaştırıcı okullara dikkat!,None_Kültürümüzdeki virüs: Kuşkusuzluk!,None_Tınaz Titiz: Yapmakla söylemek arasındaki deniz nasıl aşılacak?,None_Tınaz Titiz: Her sistem bir ahlak tabanı üzerine oturur,None_Davranış Tohumlama,None_Tınaz Titiz: Davranış Tohumlama nasıl kullanılacak?,None_Tınaz Titiz: Yalnız öğrenebilenler hayatta kalacak!,None_Tınaz Titiz: -meli, -malı hastalığından kurtulmak"
https://soundcloud.com/ahvalnews/sets/dersimiz-tarih,Dersimiz Tarih -Podcast Tarih Dizisi,Ahval,13,7:19:26,2,1,27-Feb-19,Learning,"None_Ayşe Hür: 'Kürdistan diye bir bölge var mı, elbette var!',None_'Çanakkale Savaşı'nda gayrımüslim askerlerin de büyük payı var',None_Dr Kılıçdağı: Türkiye tarihin tekerrüründe özel yere sahip,None_Ayşe Hür: Modern tarihimizde böyle bir seçim garabeti hiç yaşatılmamıştı,None_Dr Kılıçdağı: Soykırım inkarcılığının Türkiye'de çok farklı tonları var,None_'Bazı Ermenilerin aklından, 31 Mart'ta ölümden kurtardıkları Talat Paşa'nın kendilerine bunu yapacağı akıllarından geçmiyordu',None_Araştırmacı-yazar Dicle Akar soykırımdan kurtulan ve Halep Kurtarma Evi'ne sığınanları anlattı,None_Taner Akçam: Soykırım 1915'te değil, Aralık 1914'te başladı,None_Ayşe Hür: Atatürk 1915 faciasını alçaklık diye tanımlamıştı ama...,None_Doç İlay Örs: 1964 sürgünü Rumlar için ağır trajedi, İstanbul için de ölümcül darbe olmuştur,None_Mustafa Kemal Paşa’yı Samsun’a götüren altı aylık yol haritası (1),None_İkinci Bölüm - Mustafa Kemal Paşa’yı Samsun’a götüren altı aylık yol haritası,None_Ayşe Hür: 19 Mayıs bir dönüm noktası mıydı, ve nasıl milli bayram ilan edildi?"
https://soundcloud.com/ahvalnews/sets/edit-r-masas,Editör Masası,Ahval,11,5:16:33,3,0,19-Feb-19,None,"None_Gezici anketi 15 Temmuz sonrasının yeni Türkiye manzarası mı?,None_ABD-Türkiye arasında temaslar yoğun ama yön belirsiz,None_Güvenilir bir anket kurumu: Cumhur İttifakı İstanbul, Ankara, Bursa ve Adana’yı kaybedebilir,None_31 Mart, 1946 seçimlerinden sonra bir başka 'sopalı seçim' olarak tarihe geçecek,None_Erdoğan ucu açık bir gerilim süreci mi başlatıyor?,None_Türkiye-ABD: Albayrak fiyaskosu ve 'damat diplomasisi' gölgesinde geri adım sinyalleri,None_Erdoğan’ın Kızılcahamam şifreleri: Erdoğan’ın kararı belli gibi,None_'Erdoğan kaybedeceği bir seçime tekrar girmez',None_Erdoğan HDP oylarını bölebilir mi?,None_İmamoğlu 'iyi gidiyor' mu, CHP'nin 23 Haziran stratejisi netleşti mi?,None_Kaftancıoğlu'ya bedel ödetiliyor... Yeni partiye karşı Aksu ve Arınç hamleleri"
https://soundcloud.com/ahvalnews/sets/ksir,İksir,Ahval,13,7:50:52,1,0,16-Feb-19,Learning,"None_Peynir, yoğurt ve et: Bedensel ağrılara davetiye,None_'Kanser aldatma nedeni oldu!' Esra Tüzün'ün İksir podcast programını kaçırmayın!,None_Prof. Haluk Savaş: Vesvese, evham ve kuruntu günde bir saatten fazla vaktinizi alıyorsa tedavi şart,None_Kanser reçetesi ve davetiyesi mönüler - Esra Tüzün,None_Mutlu ve başarılı çocuk nasıl yetiştirilir,None_Romatizmanın teşhis ve mücadele yolları,None_10 dakikalık öğlen uykusu şişmanlığı önlüyor,None_Psikiyatrik hastalar film değil, gerçek,None_Esra Tüzün: Uzmanından estetik ameliyatın püf noktaları,None_Akıllı hasta olup uzun ve sağlıklı yaşamanın yolları,None_Sağlıklı ve mutlu çocuklar nasıl beslenmeli?,None_Uzun yaşamın yarım saatlik formülü var!,None_Sağlık dedektifi olmanın yolları"
https://soundcloud.com/ahvalnews/sets/hot-pursuit,Hot Pursuit,Ahval,17,5:44:08,1,0,15-Feb-19,None,"None_Kerim Has: Iran has joined Russia in vetoing Turkish plan on buffer zone in Syria,None_Turkish leaders think they can manage Western and Eastern powers but...,None_Yeşilada: Turks selling liras the biggest problem, not foreigners,None_Steven Cook: Erdogan set to win the elections, relaying on questions of God and identity,None_Howard Eissenstat: ‘No chance of losing İstanbul for Erdoğan’,None_Severe blow for Erdoğan and looming U.S.-Turkey crisis - Henri Barkey,None_Güldem Atabay: Gov’t plans to have an IMF program without IMF’s itself,None_Erdoğan's concession in İstanbul would be beneficial for his image, Turkey's economy,None_Yavuz Baydar: The lynch attempt is a symptom of Turkey as a powder keg,None_Turkey's one-man rule will end with the end of the man: Ahmet Kuru,None_Shadi Hamid: Erdogan shares a similar school of thought to the Brotherhood,None_SIPRI expert: Turkey's dramatic rise in military spending is linked with its operations in Syria,None_Steven Cook: Erdoğan is stuck in a box...,None_Abdullah Aydoğan: Irregularities have benefited the ruling alliance, not opposition parties as Erdogan says,None_Ottoman Revival: How are Regional Powers Reacting to Turkey’s Resurgence in the Middle East? - AGSIW"
https://soundcloud.com/ahvalnews/sets/nar-yavuz-baydar,Nar - Yavuz Baydar,Ahval,4,58:55:00,1,0,13-Feb-19,None,"None_Nesrin Nas: 'Tanzim satışla AKP belli bir seçmen kesimini tutmaya çabalıyor',None_'Yanlış tercihlerle dolu, berbat bir Oscar töreniydi',None_Kod adı Beka, göbek adı konsolidasyon,None_Açlık grevleri ve 'Öcalan mektubu' siyaseti nasıl şekillendirecek?"
https://soundcloud.com/ahvalnews/sets/temporal,Temporal,Ahval,2,41:30:00,0,0,8-Feb-19,None,"None_How 'active' is Turkey's notorious 'deep state'?,None_Why did Öcalan's call to end Kurdish hunger strikes not succeed?"
https://soundcloud.com/ahvalnews/sets/agora,Agora,Ahval,25,6:11:06,0,0,6-Feb-19,News ; Politics,"None_Erdoğan-Çipras görüşmesinde neler yaşandı?,None_Makedonya isim kavgası Yunanistan'da koalisyonu dağıttı. Neler oluyor?,None_İstanbul Ekümenik Patrikhanesi neden Ukrayna Kilisesi'nin bağımsızlığını tanıdı? Moskova Patrikliği ne yapacak?,None_Cengiz Aktar: Ayasofya'yı cami haline getirmek isteyen bir rejim Heybeliada Ruhban Okulu'nu açmaz,None_'Anadolu'da kiliseler ve tarihi eserler definecilerin tehdidi altında',None_Kıbrıs’ta Plan C önerisi: 8-10 yıllık geçiş dönemi - Profesör Ahmet Sözen anlattı,None_Agos Genel Yayın Yönetmeni Yetvart Danzikyan:  'Patrik seçilecek artık, bundan kaçış yok',None_Cengiz Aktar: Avrupalılar Türkiye'de olup biteni hakikaten kavrayamıyorlar,None_Kızılyürek: Kıbrıs'tan tarihte ilk defa Avrupa Parlamentosu'na Türk parlamenter seçilebilir,None_Herkül Millas: Yunanistan'da SYRIZA hem krizi yanlış anladı hem de yanlış anlaşılmasına neden oldu,None_Yertvart Danzikyan: Abdullah Gül'e de 'Ermeni' dediklerinde, 'olsam ne olur' diyememişti,None_Ahmet Sözen: Kıbrıs'ta 'Hadi açalım' deseniz bile Maraş'ı 1-2 yılda açamazsınız,None_'Hrant Dink ailesinin başvurusunu AYM'nin reddetmesiyle, cezasızlığın önü açıldı',None_Herkül Millas: 6-7 Eylül olaylarıyla asıl amaç gayrimüslimleri yok etmekti,None_Millas: Mustafa Kemal’i eleştirmeye cesaret edemeyenler İnönü’yü eleştiriyor"
https://soundcloud.com/ahvalnews/sets/t-rkiyenin-karar,Türkiye'nin Kararı,Ahval,32,5:21:58,0,0,3-Feb-19,None,"None_CHP içinde üç grubun mücadelesi… Kılıçdaroğlu ‘kuşatmayı’ kırabilecek mi?,None_CHP'de Kılıçdaroğlu'na ihtarname ve Gürsel Tekin'den sert çıkışın ardından Cumhur İttifakı da karıştı...,None_Hale Akay: Seçim anketlerinde kirlilik ve ahlaksızlık yine tırmanışta,None_İş yargıya taşındı: Anketler gerçek mi, algı operasyonu mu?,None_Kritik uyarı sonrası muhalefet, seçimde bu kez sandığı koruyabilecek mi?,None_Baskın Oran: Türkiye'de 'mahşerin dört atlısı'nın ortak noktası Kürt düşmanlığı,None_İktidar ittifakı, istihbarat fişlemeleri ve bankalara operasyon ile son kozlarını oynuyor,None_Zülfikar Doğan: Muhalefeti Kürtler üzerinden vurma taktiği ters tepti, seçmeni kemikleştirdi,None_Prof. Betül Yarar: Kürt halkı daha yapıcı, gelecek vaat eden siyaset dilini hak ediyor,None_Yahya Madra: Seçim sonrasında Erdoğan ile Batı’nın bir balayı dönemi yaşaması beklenmemeli,None_Zülfikar Doğan: Erdoğan neden 'Sandığa gidin' çağrısına mecbur kaldı?,None_Nesrin Nas: Ekonomik kriz sokağa indi, sandığa yürüyor...,None_Zülfikar Doğan: Seçim bitse de siyasi gerginlik ve ekonomik kaos bitmeyecek,None_Zülfikar Doğan: Muhalefet, seçimden zaferle çıkarsa Milli Mutabakat hükümetine geçiş sürpriz olmaz,None_Prof Karakaş - Dr Aktar: ''Çok daha koyu bir idari vesayet dönemi geliyor!''"
https://soundcloud.com/ahvalnews/sets/washington-line,Washington Line,Ahval,6,1:39:30,0,0,2-Feb-19,None,"None_We know very little about Venezuelan - Turkish gold trade - Former Turkish Diplomat,None_What is behind the special treatment of Greek PM Tsipras by Erdoğan with @DimitarBechev,None_'No actor involved in Syrian conflict supports the Turkish version of the buffer zone',None_Expert Marcus: The PKK is placed in a military chokehold by Turkey,None_Turkey is experiencing a political, economical, ecological and foreign policy crisis,None_A good chance Satterfield will quickly be confirmed as next U.S. Amb to Turkey"
https://soundcloud.com/ahvalnews/sets/t-rkiyeye-bak-ya-ar-yak,Türkiye'ye Bakış - Yaşar Yakış,Ahval,13,8:10:19,0,0,29-Jan-19,None,"None_Adana Mutabakatı yeni 'truva atı' mı? Yaşar Yakış anlattı,None_Türkiye ile ABD'nin 'güvenli bölge'si taban tabana zıt,None_Yaşar Yakış: Türkiye, Doğu Akdeniz enerji rekabetinden dışlandı,None_Bölge İran üzerinden ısınmaya başlayacak - Yaşar Yakış ile Türkiye'ye Bakış,None_'Türkiye'nin Kürtlere ve Çin'in Uygur Türklerine yönelik politikaları birbirine benziyor',None_Yaşar Yakış: F-35 işi Trump'ın imzasıyla bitmiyor,None_Yaşar Yakış: Dünyada bu kadar büyük kitle teşkil edip de devleti olmayan tek halk Kürtler,None_Yaşar Yakış: Melania Trump'ın ziyareti Türkiye'ye aba altından sopa göstermektir,None_Yaşar Yakış: Türkiye'nin IŞİD'le işbirliği yaptığına dair oluşmuş bir kanaat var Batı'da,None_Yaşar Yakış: Kürt meselesi konusunda, 'Asarız, keseriz' politikası izlenmeseydi, sorun 1950'lerde çözülürdü,None_Yaşar Yakış: Yeteri kadar sorunumuz var, buna bir de Müslüman Kardeşler'i savunmak eklenmemeli,None_Yaşar Yakış Doğu Akdeniz'deki 'sondaj' krizini ve İran ablukasını değerlendirdi: Türkiye tecrit altında mı?,None_Yaşar Yakış: Olası bir ABD-İsrail saldırısının İran'ı çökertme ihtimali zayıf"
