playlist_id,title,permalink,permalink_url,created_at,last_modified,description,track_count,tracks_id,duration,embeddable_by,genre,likes_count,user_id,license,reposts_count,sharing,tag_list,label_name,managed_by_feeds,public,purchase_title,purchase_url,release_date,secret_token,set_type,uri,artwork_url,is_album,published_at,display_date
106653440,Mile Marker: Surfer Blood,mile-marker-surfer-blood,https://soundcloud.com/stealthistrack/sets/mile-marker-surfer-blood,2015-05-11T17:14:52Z,2015-05-11T17:14:53Z,"Download Surfer Blood's ""Blair Witch,"" ""Demon Dance"" and ""Fast Jabroni,"" recorded at Uneven Studio for a Mile Marker session with heyreverb.com on Oct. 16, 2013.",0,None,582974,all,Denver,0,1740474,all-rights-reserved,0,public,"""Uneven Studio"" ""Mile Marker"" Reverb heyreverb.com ""Surfer Blood""",None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/106653440,https://i1.sndcdn.com/artworks-000116419531-cvldyb-large.jpg,FALSE,,2015-05-11T17:14:52Z
94921860,UMS 2015,ums-2015,https://soundcloud.com/stealthistrack/sets/ums-2015,2015-04-02T15:49:33Z,2015-04-02T16:00:38Z,,46,67721296-77284712-177246603-98416085-174708513-153599942-176641584-176775445-168388145-163006631-41070908-23653075-57702354-105614317-154286720-113378186-135378346-189230022-179613014-3607457-148718430-155080546-204281376-148388256-199890172-103750839-204360264-201723579-193893435-205467230-170236993-202102058-47998244-207220706-197677481-180298907-175252055-201262350-202203758-178124789-84912621-119052611-150663591-191863867-201314498-134468431,12818941,none,None,21,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/94921860,,FALSE,,2015-04-02T15:49:33Z
33509115,"Steal This Track - May 5, 2014",steal-this-track-may-5-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-may-5-2014,2014-05-05T05:09:26Z,2015-10-13T14:51:45Z,,0,None,244058,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-05-04T00:00:00Z,None,None,https://api.soundcloud.com/playlists/33509115,https://i1.sndcdn.com/artworks-000078487135-j0f2mu-large.jpg,FALSE,,2014-05-05T05:09:26Z
32764905,"Steal This Track - April 30, 2014",steal-this-track-april-30-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-april-30-2014,2014-04-30T03:56:43Z,2015-10-13T14:51:28Z,,0,None,213282,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-04-29T00:00:00Z,None,None,https://api.soundcloud.com/playlists/32764905,https://i1.sndcdn.com/artworks-000077998118-9uuctd-large.jpg,FALSE,,2014-04-30T03:56:43Z
32539172,"Steal This Track - April 28, 2014",steal-this-track-april-28-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-april-28-2014,2014-04-28T18:51:28Z,2015-10-13T14:51:21Z,,0,None,226292,me,None,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-04-28T00:00:00Z,None,None,https://api.soundcloud.com/playlists/32539172,https://i1.sndcdn.com/artworks-000077851484-2n1osr-large.jpg,FALSE,,2014-04-28T18:51:28Z
32076858,Local Natives Mile Marker,local-natives-mile-marker-1,https://soundcloud.com/stealthistrack/sets/local-natives-mile-marker-1,2014-04-25T15:29:51Z,2014-04-25T15:33:31Z,,0,None,615422,all,local natives,0,1740474,all-rights-reserved,0,public,"""mile marker"" Denver Reverb",,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/32076858,,FALSE,,2014-04-25T15:29:51Z
31824079,"Steal This Track - April 23, 2014",steal-this-track-april-23-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-april-23-2014,2014-04-23T19:42:20Z,2015-10-13T14:51:02Z,,0,None,224099,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-04-23T00:00:00Z,None,None,https://api.soundcloud.com/playlists/31824079,https://i1.sndcdn.com/artworks-000077388644-0nx4vs-large.jpg,FALSE,,2014-04-23T19:42:20Z
31533846,"Steal This Track - April 21, 2014",steal-this-track-april-21-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-april-21-2014,2014-04-21T18:40:06Z,2015-10-13T14:50:55Z,,0,None,185147,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-04-21T00:00:00Z,None,None,https://api.soundcloud.com/playlists/31533846,https://i1.sndcdn.com/artworks-000077184335-fh7wh8-large.jpg,FALSE,,2014-04-21T18:40:06Z
30841659,"Steal This Track - April 16, 2013",steal-this-track-april-16-2013,https://soundcloud.com/stealthistrack/sets/steal-this-track-april-16-2013,2014-04-16T15:37:58Z,2015-10-13T14:50:39Z,,0,None,258427,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-04-16T00:00:00Z,None,None,https://api.soundcloud.com/playlists/30841659,https://i1.sndcdn.com/artworks-000076707596-8c321e-large.jpg,FALSE,,2014-04-16T15:37:58Z
30586344,"Steal This Track - April 14, 2014",steal-this-track-april-14-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-april-14-2014,2014-04-14T18:16:51Z,2015-10-13T14:50:30Z,,0,None,214641,me,None,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-04-14T00:00:00Z,None,None,https://api.soundcloud.com/playlists/30586344,https://i1.sndcdn.com/artworks-000076526209-9syk2t-large.jpg,FALSE,,2014-04-14T18:16:51Z
29936499,"Steal This Track - April 9, 2014",steal-this-track-april-9-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-april-9-2014,2014-04-09T16:42:09Z,2015-10-13T14:50:13Z,,0,None,171718,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-04-09T00:00:00Z,None,None,https://api.soundcloud.com/playlists/29936499,https://i1.sndcdn.com/artworks-000076060951-lfx15d-large.jpg,FALSE,,2014-04-09T16:42:09Z
29688239,"Steal This Track - April 7, 2014",steal-this-track-april-7-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-april-7-2014,2014-04-07T19:03:33Z,2015-10-13T14:50:04Z,,0,None,211768,me,None,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-04-07T00:00:00Z,None,None,https://api.soundcloud.com/playlists/29688239,https://i1.sndcdn.com/artworks-000075867093-o1q3de-large.jpg,FALSE,,2014-04-07T19:03:33Z
29032231,Esme Patterson -- Never Chase a Man,steal-this-track-april-2,https://soundcloud.com/stealthistrack/sets/steal-this-track-april-2,2014-04-02T17:57:59Z,2015-10-13T14:49:47Z,,0,None,157350,all,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-04-02T00:00:00Z,None,None,https://api.soundcloud.com/playlists/29032231,https://i1.sndcdn.com/artworks-000075376071-pjrwwr-large.jpg,FALSE,,2014-04-02T17:57:59Z
29032125,"Steal This Track - April 2, 2014",steal-this-track-april-2-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-april-2-2014,2014-04-02T17:56:56Z,2015-10-13T14:49:47Z,None,0,None,157350,all,Steal This Track,0,1740474,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,2014-04-02T00:00:00Z,None,None,https://api.soundcloud.com/playlists/29032125,https://i1.sndcdn.com/artworks-000075375947-xe1wtj-large.jpg,FALSE,,2014-04-02T17:56:56Z
28769465,"Steal This Track - March 31, 2014",steal-this-track-march-31-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-march-31-2014,2014-03-31T17:24:35Z,2015-10-13T14:49:37Z,,0,None,303989,me,None,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-03-31T00:00:00Z,None,None,https://api.soundcloud.com/playlists/28769465,https://i1.sndcdn.com/artworks-000075160447-pq1vmh-large.jpg,FALSE,,2014-03-31T17:24:35Z
27913627,"Steal This Track - March 24, 2014",steal-this-track-march-24-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-march-24-2014,2014-03-24T19:59:12Z,2015-10-13T14:49:11Z,,0,None,245390,me,None,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-03-24T00:00:00Z,None,None,https://api.soundcloud.com/playlists/27913627,https://i1.sndcdn.com/artworks-000074487923-yajsdc-large.jpg,FALSE,,2014-03-24T19:59:12Z
27067566,"Steal This Track - March 17, 2014",steal-this-track-march-17-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-march-17-2014,2014-03-17T19:27:44Z,2015-10-13T14:48:42Z,None,0,None,172553,all,Steal This Track,0,1740474,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,2014-03-17T00:00:00Z,None,None,https://api.soundcloud.com/playlists/27067566,https://i1.sndcdn.com/artworks-000073805860-ypgdg5-large.jpg,FALSE,,2014-03-17T19:27:44Z
26369268,"Steal This Track - March 11, 2014",steal-this-track-march-11-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-march-11-2014,2014-03-11T19:29:09Z,2015-10-13T14:48:22Z,,0,None,208999,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-03-11T00:00:00Z,None,None,https://api.soundcloud.com/playlists/26369268,https://i1.sndcdn.com/artworks-000073248517-r8hmfl-large.jpg,FALSE,,2014-03-11T19:29:09Z
25418415,"Steal This Track - March 3, 2014",steal-this-track-march-3-2014,https://soundcloud.com/stealthistrack/sets/steal-this-track-march-3-2014,2014-03-03T19:22:17Z,2015-10-13T14:47:46Z,,0,None,448668,me,None,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-03-03T00:00:00Z,None,None,https://api.soundcloud.com/playlists/25418415,https://i1.sndcdn.com/artworks-000072482614-g2enqd-large.jpg,FALSE,,2014-03-03T19:22:17Z
24817424,"Steal This Track - February 26, 2014",steal-this-track-february-26,https://soundcloud.com/stealthistrack/sets/steal-this-track-february-26,2014-02-26T19:02:20Z,2015-10-13T14:47:28Z,,0,None,277158,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-02-26T00:00:00Z,None,None,https://api.soundcloud.com/playlists/24817424,https://i1.sndcdn.com/artworks-000071996241-5jmy5o-large.jpg,FALSE,,2014-02-26T19:02:20Z
24566389,"Steal This Track - February 24, 2014",steal-this-track-february-24-1,https://soundcloud.com/stealthistrack/sets/steal-this-track-february-24-1,2014-02-24T18:21:59Z,2015-10-13T14:47:19Z,,0,None,317782,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-02-24T00:00:00Z,None,None,https://api.soundcloud.com/playlists/24566389,https://i1.sndcdn.com/artworks-000071787257-xq57v0-large.jpg,FALSE,,2014-02-24T18:21:59Z
24566379,"Steal This Track - February 24, 2014",steal-this-track-february-24,https://soundcloud.com/stealthistrack/sets/steal-this-track-february-24,2014-02-24T18:21:53Z,2014-02-24T18:21:53Z,None,0,None,0,all,None,0,1740474,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/24566379,https://i1.sndcdn.com/artworks-000071787238-mavo5j-large.jpg,FALSE,,2014-02-24T18:21:53Z
23986247,"Steal This Track - February 18, 2014",steal-this-track-february-18,https://soundcloud.com/stealthistrack/sets/steal-this-track-february-18,2014-02-19T18:45:36Z,2015-10-13T14:47:03Z,,0,None,183421,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-02-19T00:00:00Z,None,None,https://api.soundcloud.com/playlists/23986247,https://i1.sndcdn.com/artworks-000071325859-1e662l-large.jpg,FALSE,,2014-02-19T18:45:36Z
23747390,"Steal This Track - February 17, 2014",steal-this-track-february-17,https://soundcloud.com/stealthistrack/sets/steal-this-track-february-17,2014-02-17T17:58:29Z,2015-10-13T14:46:53Z,,0,None,216967,me,None,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-02-17T00:00:00Z,None,None,https://api.soundcloud.com/playlists/23747390,https://i1.sndcdn.com/artworks-000071132956-z4p8r7-large.jpg,FALSE,,2014-02-17T17:58:29Z
23300542,"Steal This Track - February 13, 2014",steal-this-track-february-13-2,https://soundcloud.com/stealthistrack/sets/steal-this-track-february-13-2,2014-02-13T18:41:51Z,2015-10-13T14:46:42Z,,0,None,223550,me,None,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-02-13T00:00:00Z,None,None,https://api.soundcloud.com/playlists/23300542,https://i1.sndcdn.com/artworks-000070757540-0unhk8-large.jpg,FALSE,,2014-02-13T18:41:51Z
22962430,"Steal This Track - February 10, 2014",steal-this-track-february-10-2,https://soundcloud.com/stealthistrack/sets/steal-this-track-february-10-2,2014-02-10T19:04:49Z,2015-10-13T14:46:29Z,,0,None,216051,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-02-10T00:00:00Z,None,None,https://api.soundcloud.com/playlists/22962430,https://i1.sndcdn.com/artworks-000070470101-1tel7u-large.jpg,FALSE,,2014-02-10T19:04:49Z
22304100,"Steal This Track - February 4, 2014",steal-this-track-february-4,https://soundcloud.com/stealthistrack/sets/steal-this-track-february-4,2014-02-04T18:27:42Z,2015-10-13T14:46:07Z,,0,None,228775,me,None,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-02-04T00:00:00Z,None,None,https://api.soundcloud.com/playlists/22304100,https://i1.sndcdn.com/artworks-000069906251-sxomk5-large.jpg,FALSE,,2014-02-04T18:27:42Z
21663974,"Steal This Track - January 29, 2014",steal-this-track-january-29,https://soundcloud.com/stealthistrack/sets/steal-this-track-january-29,2014-01-29T19:01:50Z,2015-10-13T14:45:48Z,,0,None,173808,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-01-29T00:00:00Z,None,None,https://api.soundcloud.com/playlists/21663974,https://i1.sndcdn.com/artworks-000069352364-cutujr-large.jpg,FALSE,,2014-01-29T19:01:50Z
21436937,"Steal This Track - January 27, 2014",steal-this-track-january-27,https://soundcloud.com/stealthistrack/sets/steal-this-track-january-27,2014-01-27T18:26:27Z,2015-10-13T14:45:40Z,,0,None,206830,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-01-27T00:00:00Z,None,None,https://api.soundcloud.com/playlists/21436937,https://i1.sndcdn.com/artworks-000069152772-lnixm2-large.jpg,FALSE,,2014-01-27T18:26:27Z
20918168,"Steal This Track - January 22, 2014",steal-this-track-january-22,https://soundcloud.com/stealthistrack/sets/steal-this-track-january-22,2014-01-22T20:09:07Z,2015-10-13T14:45:22Z,,0,None,252079,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-01-22T00:00:00Z,None,None,https://api.soundcloud.com/playlists/20918168,https://i1.sndcdn.com/artworks-000068713836-ff8z72-large.jpg,FALSE,,2014-01-22T20:09:07Z
20172550,"Steal This Track - January 15, 2014",steal-this-track-january-15,https://soundcloud.com/stealthistrack/sets/steal-this-track-january-15,2014-01-15T18:06:57Z,2015-10-13T14:44:57Z,,0,None,174096,me,Steal This Track,1,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-01-15T00:00:00Z,None,None,https://api.soundcloud.com/playlists/20172550,https://i1.sndcdn.com/artworks-000068001972-ic6039-large.jpg,FALSE,,2014-01-15T18:06:57Z
19965727,"Steal This Track - January 13, 2014",steal-this-track-january-13,https://soundcloud.com/stealthistrack/sets/steal-this-track-january-13,2014-01-13T18:37:47Z,2015-10-13T14:44:50Z,,0,None,223237,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2014-01-13T00:00:00Z,None,None,https://api.soundcloud.com/playlists/19965727,https://i1.sndcdn.com/artworks-000067823164-7k94rb-large.jpg,FALSE,,2014-01-13T18:37:47Z
17540001,"Steal This Track - December 18,2013",steal-this-track-december-18,https://soundcloud.com/stealthistrack/sets/steal-this-track-december-18,2013-12-18T18:14:17Z,2015-10-13T14:43:42Z,,0,None,220231,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-12-18T00:00:00Z,None,None,https://api.soundcloud.com/playlists/17540001,https://i1.sndcdn.com/artworks-000065698390-no4brn-large.jpg,FALSE,,2013-12-18T18:14:17Z
17362558,"Steal This Track - December 16, 2013",steal-this-track-december-16,https://soundcloud.com/stealthistrack/sets/steal-this-track-december-16,2013-12-16T19:47:13Z,2015-10-13T14:43:36Z,,0,None,293748,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-12-16T00:00:00Z,None,None,https://api.soundcloud.com/playlists/17362558,https://i1.sndcdn.com/artworks-000065519314-gf58lq-large.jpg,FALSE,,2013-12-16T19:47:13Z
16912214,"Steal This Track - December 11, 2013",steal-this-track-december-11,https://soundcloud.com/stealthistrack/sets/steal-this-track-december-11,2013-12-11T18:23:35Z,2015-10-13T14:43:22Z,,0,None,251372,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-12-11T00:00:00Z,None,None,https://api.soundcloud.com/playlists/16912214,https://i1.sndcdn.com/artworks-000065081253-l7x5x1-large.jpg,FALSE,,2013-12-11T18:23:35Z
16720332,"Steal This Track - December 9, 2013",steal-this-track-december-9,https://soundcloud.com/stealthistrack/sets/steal-this-track-december-9,2013-12-09T16:00:09Z,2015-10-13T14:43:14Z,,0,None,181122,me,None,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-12-09T00:00:00Z,None,None,https://api.soundcloud.com/playlists/16720332,https://i1.sndcdn.com/artworks-000064889839-83gizm-large.jpg,FALSE,,2013-12-09T16:00:09Z
16303044,"Steal This Track - December 4,2013",steal-this-track-december-4-4,https://soundcloud.com/stealthistrack/sets/steal-this-track-december-4-4,2013-12-04T19:54:42Z,2015-10-13T14:43:00Z,,0,None,235932,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-12-04T00:00:00Z,None,None,https://api.soundcloud.com/playlists/16303044,https://i1.sndcdn.com/artworks-000064444426-w3jd9i-large.jpg,FALSE,,2013-12-04T19:54:42Z
16300952,"Steal This Track - December 4, 2013",steal-this-track-december-4-3,https://soundcloud.com/stealthistrack/sets/steal-this-track-december-4-3,2013-12-04T19:25:41Z,2015-10-13T14:43:00Z,None,0,None,0,all,Steal This Track,0,1740474,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,2013-12-04T00:00:00Z,None,None,https://api.soundcloud.com/playlists/16300952,https://i1.sndcdn.com/artworks-000064441796-91er26-large.jpg,FALSE,,2013-12-04T19:25:41Z
16300943,"Steal This Track - December 4, 2013",steal-this-track-december-4-2,https://soundcloud.com/stealthistrack/sets/steal-this-track-december-4-2,2013-12-04T19:25:34Z,2013-12-04T19:27:48Z,None,0,None,0,all,None,0,1740474,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/16300943,https://i1.sndcdn.com/artworks-000064441787-re817g-large.jpg,FALSE,,2013-12-04T19:25:34Z
16300262,"Steal This Track - December 4, 2013",steal-this-track-december-4-1,https://soundcloud.com/stealthistrack/sets/steal-this-track-december-4-1,2013-12-04T19:16:31Z,2015-10-13T14:43:00Z,None,0,None,0,all,None,0,1740474,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,2013-12-04T00:00:00Z,None,None,https://api.soundcloud.com/playlists/16300262,https://i1.sndcdn.com/artworks-000064440922-gvouwc-large.jpg,FALSE,,2013-12-04T19:16:31Z
16299492,"Steal This Track - December 4, 2013",steal-this-track-december-4,https://soundcloud.com/stealthistrack/sets/steal-this-track-december-4,2013-12-04T19:04:46Z,2015-10-13T14:43:00Z,,0,None,0,me,None,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-12-04T00:00:00Z,None,None,https://api.soundcloud.com/playlists/16299492,https://i1.sndcdn.com/artworks-000064439889-oprnn1-large.jpg,FALSE,,2013-12-04T19:04:46Z
16122154,"Steal This Track - December 2, 2013",steal-this-track-december-2-1,https://soundcloud.com/stealthistrack/sets/steal-this-track-december-2-1,2013-12-02T18:40:21Z,2015-10-13T14:42:51Z,,0,None,194890,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-12-02T00:00:00Z,None,None,https://api.soundcloud.com/playlists/16122154,https://i1.sndcdn.com/artworks-000064265524-s7tm1s-large.jpg,FALSE,,2013-12-02T18:40:21Z
16122142,"Steal This Track - December 2, 2013",steal-this-track-december-2,https://soundcloud.com/stealthistrack/sets/steal-this-track-december-2,2013-12-02T18:40:13Z,2013-12-02T18:40:16Z,None,0,None,0,all,None,0,1740474,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,None,None,None,https://api.soundcloud.com/playlists/16122142,https://i1.sndcdn.com/artworks-000064265513-htf08m-large.jpg,FALSE,,2013-12-02T18:40:13Z
15765349,Steal This Track - Thanksgiving 2013,steal-this-track-thanksgiving,https://soundcloud.com/stealthistrack/sets/steal-this-track-thanksgiving,2013-11-28T05:53:23Z,2015-10-13T14:42:40Z,,0,None,158107,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-11-27T00:00:00Z,None,None,https://api.soundcloud.com/playlists/15765349,https://i1.sndcdn.com/artworks-000063914007-oyg9q6-large.jpg,FALSE,,2013-11-28T05:53:23Z
15542058,"Steal This Track - November 25, 2013",steal-this-track-november-25,https://soundcloud.com/stealthistrack/sets/steal-this-track-november-25,2013-11-25T19:18:48Z,2015-10-13T14:42:32Z,None,0,None,264645,all,None,0,1740474,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,2013-11-25T00:00:00Z,None,None,https://api.soundcloud.com/playlists/15542058,https://i1.sndcdn.com/artworks-000063695703-hf5art-large.jpg,FALSE,,2013-11-25T19:18:48Z
15113378,"Steal This Track - November 20, 2013",steal-this-track-november-20,https://soundcloud.com/stealthistrack/sets/steal-this-track-november-20,2013-11-20T19:04:51Z,2015-10-13T14:42:18Z,,0,None,125608,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-11-20T00:00:00Z,None,None,https://api.soundcloud.com/playlists/15113378,https://i1.sndcdn.com/artworks-000063279814-uxatee-large.jpg,FALSE,,2013-11-20T19:04:51Z
14944512,"Steal This Track - November 18, 2013",steal-this-track-november-18,https://soundcloud.com/stealthistrack/sets/steal-this-track-november-18,2013-11-18T19:23:49Z,2015-10-13T14:42:10Z,,0,None,176238,me,None,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-11-18T00:00:00Z,None,None,https://api.soundcloud.com/playlists/14944512,https://i1.sndcdn.com/artworks-000063097638-k4ck73-large.jpg,FALSE,,2013-11-18T19:23:49Z
14537789,"Steal This Track - November 13, 2013",steal-this-track-november-13,https://soundcloud.com/stealthistrack/sets/steal-this-track-november-13,2013-11-13T19:00:34Z,2015-10-13T14:41:55Z,,0,None,184807,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-11-13T00:00:00Z,None,None,https://api.soundcloud.com/playlists/14537789,https://i1.sndcdn.com/artworks-000062672994-01xh31-large.jpg,FALSE,,2013-11-13T19:00:34Z
14456686,"Steal This Track - November 11, 2013",steal-this-track-november-11-3,https://soundcloud.com/stealthistrack/sets/steal-this-track-november-11-3,2013-11-12T19:36:04Z,2015-10-13T14:41:51Z,,0,None,307907,me,Steal This Track,1,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-11-11T00:00:00Z,None,None,https://api.soundcloud.com/playlists/14456686,https://i1.sndcdn.com/artworks-000062579567-sea94f-large.jpg,FALSE,,2013-11-12T19:36:04Z
14381128,"Steal This Track - November 11, 2013",steal-this-track-november-11-2,https://soundcloud.com/stealthistrack/sets/steal-this-track-november-11-2,2013-11-11T21:38:22Z,2015-10-13T14:41:47Z,,0,None,307907,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-11-11T00:00:00Z,None,None,https://api.soundcloud.com/playlists/14381128,https://i1.sndcdn.com/artworks-000062497780-cricib-large.jpg,FALSE,,2013-11-11T21:38:22Z
14380581,"Steal This Track - November 11, 2013",steal-this-track-november-11-1,https://soundcloud.com/stealthistrack/sets/steal-this-track-november-11-1,2013-11-11T21:31:13Z,2015-10-13T14:41:47Z,None,0,None,307907,all,Steal This Track,0,1740474,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,2013-11-11T00:00:00Z,None,None,https://api.soundcloud.com/playlists/14380581,https://i1.sndcdn.com/artworks-000062497082-kaitcj-large.jpg,FALSE,,2013-11-11T21:31:13Z
14380568,"Steal This Track - November 11, 2013",steal-this-track-november-11,https://soundcloud.com/stealthistrack/sets/steal-this-track-november-11,2013-11-11T21:30:56Z,2015-10-13T14:41:47Z,None,0,None,307907,all,Steal This Track,0,1740474,all-rights-reserved,0,public,None,None,FALSE,TRUE,None,None,2013-11-11T00:00:00Z,None,None,https://api.soundcloud.com/playlists/14380568,https://i1.sndcdn.com/artworks-000062497058-iiuczl-large.jpg,FALSE,,2013-11-11T21:30:56Z
13957991,"Steal This Track - November 6, 2013",steal-this-track-november-6,https://soundcloud.com/stealthistrack/sets/steal-this-track-november-6,2013-11-06T18:50:26Z,2015-10-13T14:41:33Z,,0,None,280841,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-11-06T00:00:00Z,None,None,https://api.soundcloud.com/playlists/13957991,https://i1.sndcdn.com/artworks-000062056016-8qvx0p-large.jpg,FALSE,,2013-11-06T18:50:26Z
13807466,"Steal This Track - November 4, 2013",steal-this-track-november-4,https://soundcloud.com/stealthistrack/sets/steal-this-track-november-4,2013-11-04T20:46:43Z,2015-10-13T14:41:26Z,,0,None,210827,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-11-04T00:00:00Z,None,None,https://api.soundcloud.com/playlists/13807466,https://i1.sndcdn.com/artworks-000061888522-edx25t-large.jpg,FALSE,,2013-11-04T20:46:43Z
13432214,"Steal This Track - October 30, 2013",steal-this-track-october-30,https://soundcloud.com/stealthistrack/sets/steal-this-track-october-30,2013-10-30T19:13:02Z,2015-10-13T14:41:11Z,,0,None,192435,me,Steal This Track,0,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-10-30T00:00:00Z,None,None,https://api.soundcloud.com/playlists/13432214,https://i1.sndcdn.com/artworks-000061474498-8saozr-large.jpg,FALSE,,2013-10-30T19:13:02Z
13272590,"Steal This Track - October 28, 2013",steal-this-track-october-28,https://soundcloud.com/stealthistrack/sets/steal-this-track-october-28,2013-10-28T19:01:25Z,2015-10-13T14:41:03Z,,0,None,312191,me,Steal This Track,2,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-10-28T00:00:00Z,None,None,https://api.soundcloud.com/playlists/13272590,https://i1.sndcdn.com/artworks-000061295033-m83vh4-large.jpg,FALSE,,2013-10-28T19:01:25Z
12906445,"Steal This Track - October 23, 2013",steal-this-track-october-23-1,https://soundcloud.com/stealthistrack/sets/steal-this-track-october-23-1,2013-10-23T18:21:58Z,2015-10-13T14:40:48Z,,0,None,376825,me,Steal This Track,1,1740474,all-rights-reserved,0,public,None,,FALSE,TRUE,None,None,2013-10-23T00:00:00Z,None,None,https://api.soundcloud.com/playlists/12906445,https://i1.sndcdn.com/artworks-000060876329-b47eq9-large.jpg,FALSE,,2013-10-23T18:21:58Z
